movieId,title,clean_title,year,genres,item_idx
103048,"Kings of Summer, The (2013)","Kings of Summer, The",2013.0,Comedy,13985
103050,Pyaar Ka Punchnama (2011),Pyaar Ka Punchnama,2011.0,Comedy|Drama|Romance,13986
103055,The Big Wedding (2013),The Big Wedding,2013.0,Comedy,13987
103057,Still Mine (2012),Still Mine,2012.0,Drama,13988
103059,Hannah Arendt (2012),Hannah Arendt,2012.0,Drama,13989
103075,"Purge, The (2013)","Purge, The",2013.0,Crime|Horror|Thriller,13990
103083,"Reluctant Fundamentalist, The (2012)","Reluctant Fundamentalist, The",2012.0,Drama,13991
103085,Rapture-Palooza (2013),Rapture-Palooza,2013.0,Comedy|Fantasy,13992
103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),20 Feet from Stardom (Twenty Feet from Stardom),2013.0,Documentary,13993
103120,Beverly Hills Chihuahua 3 (2012),Beverly Hills Chihuahua 3,2012.0,Adventure|Children|Comedy,13994
103137,"Bling Ring, The (2013)","Bling Ring, The",2013.0,Crime|Drama,13995
103141,Monsters University (2013),Monsters University,2013.0,Adventure|Animation|Comedy,13996
103203,Eden (2012),Eden,2012.0,Crime|Drama,13997
103208,"Place at the Table, A (2012)","Place at the Table, A",2012.0,Documentary,13998
103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),Fullmetal Alchemist: The Sacred Star of Milos,2011.0,Action|Adventure|Animation,13999
103219,Maniac (2012),Maniac,2012.0,Horror|Thriller,14000
103221,Not Suitable for Children (2012),Not Suitable for Children,2012.0,Comedy|Romance,14001
103228,Pacific Rim (2013),Pacific Rim,2013.0,Action|Adventure|Sci-Fi|IMAX,14002
103249,World War Z (2013),World War Z,2013.0,Action|Drama|Horror|IMAX,14003
103253,Elysium (2013),Elysium,2013.0,Action|Drama|Sci-Fi|IMAX,14004
103255,Dirty Wars (2013),Dirty Wars,2013.0,Documentary|War,14005
103259,K-911 (1999),K-911,1999.0,Action|Comedy|Crime,14006
103269,Unconditional (2012),Unconditional,2012.0,Drama,14007
103273,Just Before Dawn (1981),Just Before Dawn,1981.0,Horror,14008
103275,We Steal Secrets: The Story of WikiLeaks (2013),We Steal Secrets: The Story of WikiLeaks,2013.0,Documentary,14009
103279,What Maisie Knew (2012),What Maisie Knew,2012.0,Drama,14010
103299,American Mary (2012),American Mary,2012.0,Horror|Thriller,14011
103306,Europa Report (2013),Europa Report,2013.0,Sci-Fi|Thriller,14012
103315,Odd Thomas (2013),Odd Thomas,2013.0,Drama|Fantasy|Mystery|Thriller,14013
103335,Despicable Me 2 (2013),Despicable Me 2,2013.0,Animation|Children|Comedy|IMAX,14014
103339,White House Down (2013),White House Down,2013.0,Action|Drama|Thriller|IMAX,14015
103341,"World's End, The (2013)","World's End, The",2013.0,Action|Comedy|Sci-Fi,14016
103366,Redemption (Hummingbird) (2013),Redemption (Hummingbird),2013.0,Action|Crime|Thriller,14017
103372,"Heat, The (2013)","Heat, The",2013.0,Action|Comedy|Crime,14018
103384,"Lone Ranger, The (2013)","Lone Ranger, The",2013.0,Action|Adventure|Western|IMAX,14019
103444,Woody Allen: A Documentary (2012),Woody Allen: A Documentary,2012.0,Documentary,14020
103449,Passion (2012),Passion,2012.0,Crime|Drama|Mystery|Thriller,14021
103474,How to Make Money Selling Drugs (2013),How to Make Money Selling Drugs,2013.0,Documentary,14022
103483,V/H/S/2 (2013),V/H/S/2,2013.0,Horror|Thriller,14023
103506,Cottage Country (2013),Cottage Country,2013.0,Action|Comedy|Crime,14024
103521,Food Matters (2008),Food Matters,2008.0,Documentary,14025
103525,Ichi (2008),Ichi,2008.0,Action,14026
103534,Inadequate People (Neadekvatnye lyudi) (2010),Inadequate People (Neadekvatnye lyudi),2010.0,Comedy|Romance,14027
103539,The Spectacular Now (2013),The Spectacular Now,2013.0,Comedy|Drama|Romance,14028
103541,Thanks for Sharing (2012),Thanks for Sharing,2012.0,Comedy|Drama,14029
103543,"Lifeguard, The (2013)","Lifeguard, The",2013.0,Comedy|Drama,14030
103547,Vile (2011) ,Vile,2011.0,Horror,14031
103549,"What's in a Name (Prénom, Le) (2012)","What's in a Name (Prénom, Le)",2012.0,Comedy,14032
103554,"Hijacking, A (Kapringen) (2012)","Hijacking, A (Kapringen)",2012.0,Drama|Thriller,14033
103561,Big Star: Nothing Can Hurt Me (2012),Big Star: Nothing Can Hurt Me,2012.0,Documentary,14034
103606,Stuck in Love (2012),Stuck in Love,2012.0,Comedy|Drama|Romance,14035
103621,Brain Dead (1990),Brain Dead,1990.0,Horror|Sci-Fi,14036
103624,Fruitvale Station (2013),Fruitvale Station,2013.0,Drama,14037
103639,Bhaag Milka Bhaag (2013),Bhaag Milka Bhaag,2013.0,Drama,14038
103651,Tai Chi Hero (2012),Tai Chi Hero,2012.0,Action|Comedy|Drama|Fantasy|Sci-Fi|IMAX,14039
103655,R.I.P.D. (2013),R.I.P.D.,2013.0,Action|Comedy|Fantasy,14040
103661,United (2011),United,2011.0,Drama,14041
103665,Ip Man: The Final Fight (2013),Ip Man: The Final Fight,2013.0,Action|Drama,14042
103685,"Field in England, A (2013)","Field in England, A",2013.0,Drama|Fantasy|Thriller|War,14043
103688,"Conjuring, The (2013)","Conjuring, The",2013.0,Horror|Thriller,14044
103721,Love (2011),Love,2011.0,Drama|Sci-Fi,14045
103727,"Colony, The (2013)","Colony, The",2013.0,Action|Horror|Sci-Fi|Thriller,14046
103736,Scenic Route (2013),Scenic Route,2013.0,Drama|Thriller,14047
103755,Turbo (2013),Turbo,2013.0,Adventure|Animation|Children|Comedy|Fantasy,14048
103772,"Wolverine, The (2013)","Wolverine, The",2013.0,Action|Adventure|Fantasy|Sci-Fi,14049
103801,Drinking Buddies (2013),Drinking Buddies,2013.0,Comedy|Drama|Romance,14050
103810,Red 2 (2013),Red 2,2013.0,Action|Comedy|Crime|Thriller,14051
103816,"Battery, The (2012)","Battery, The",2012.0,Drama|Horror,14052
103819,Coffee Town (2013),Coffee Town,2013.0,Comedy,14053
103825,Vehicle 19 (2013),Vehicle 19,2013.0,Thriller,14054
103849,New World (Shin-sae-gye) (2013),New World (Shin-sae-gye),2013.0,Thriller,14055
103867,Night Train To Lisbon (2013),Night Train To Lisbon,2013.0,Mystery|Romance|Thriller,14056
103883,2 Guns (2013),2 Guns,2013.0,Action|Comedy|Crime,14057
103972,"Last Days, The (Últimos días, Los) (2013)","Last Days, The (Últimos días, Los)",2013.0,Adventure|Sci-Fi|Thriller,14058
103980,Blue Jasmine (2013),Blue Jasmine,2013.0,Drama,14059
103982,Frankenstein's Army (2013),Frankenstein's Army,2013.0,Action|Horror|Sci-Fi,14060
103984,"Great Beauty, The (Grande Bellezza, La) (2013)","Great Beauty, The (Grande Bellezza, La)",2013.0,Comedy|Drama,14061
104072,The Count of Monte Cristo (1998),The Count of Monte Cristo,1998.0,Adventure|Drama|Romance,14062
104074,Percy Jackson: Sea of Monsters (2013),Percy Jackson: Sea of Monsters,2013.0,Adventure|Children|Fantasy,14063
104076,"Smurfs 2, The (2013)","Smurfs 2, The",2013.0,Animation|Children|Comedy,14064
104078,Alan Partridge: Alpha Papa (2013),Alan Partridge: Alpha Papa,2013.0,Comedy,14065
104085,Class of 1999 (1990),Class of 1999,1990.0,Action|Horror|Sci-Fi,14066
104089,Computer Chess (2013),Computer Chess,2013.0,Comedy,14067
104093,"Attack, The (2012)","Attack, The",2012.0,Drama,14068
104097,My Little Pony: Equestria Girls (2013),My Little Pony: Equestria Girls,2013.0,Animation|Children|Fantasy,14069
104099,Lupin the Third: The Secret of Mamo (1978),Lupin the Third: The Secret of Mamo,1978.0,Action|Animation|Crime,14070
104137,Prince Avalanche (2013),Prince Avalanche,2013.0,Comedy|Drama,14071
104155,Clear History (2013),Clear History,2013.0,Comedy,14072
104177,From One Second to the Next (2013),From One Second to the Next,2013.0,Documentary,14073
104211,We're the Millers (2013),We're the Millers,2013.0,Comedy|Crime,14074
104218,Grown Ups 2 (2013),Grown Ups 2,2013.0,Comedy,14075
104231,Drug War (Du zhan) (2012),Drug War (Du zhan),2012.0,Crime,14076
104241,Kick-Ass 2 (2013),Kick-Ass 2,2013.0,Action|Comedy|Crime,14077
104243,Riddick (2013),Riddick,2013.0,Action|Sci-Fi|Thriller|IMAX,14078
104245,Planes (2013),Planes,2013.0,Adventure|Animation|Comedy,14079
104272,Blackfish (2013),Blackfish,2013.0,Documentary,14080
104274,Paranoia (2013),Paranoia,2013.0,Drama|Thriller,14081
104283,"Wind Rises, The (Kaze tachinu) (2013)","Wind Rises, The (Kaze tachinu)",2013.0,Animation|Drama|Romance,14082
104298,Evidence (2013) ,Evidence,2013.0,Horror|Thriller,14083
104303,Jobs (2013),Jobs,2013.0,Drama,14084
104312,"Mortal Instruments: City of Bones, The (2013)","Mortal Instruments: City of Bones, The",2013.0,Action|Adventure|Drama|IMAX,14085
104319,"First Grader, The (2010)","First Grader, The",2010.0,Drama,14086
104321,Touchy Feely (2013),Touchy Feely,2013.0,Drama,14087
104337,Lee Daniels' The Butler (2013),Lee Daniels' The Butler,2013.0,Drama,14088
104339,In a World... (2013),In a World...,2013.0,Comedy,14089
104350,Terms and Conditions May Apply (2013),Terms and Conditions May Apply,2013.0,Documentary,14090
104356,Museum Hours (2013),Museum Hours,2013.0,Drama,14091
104361,Ain't Them Bodies Saints (2013),Ain't Them Bodies Saints,2013.0,Drama,14092
104374,About Time (2013),About Time,2013.0,Drama|Fantasy|Romance,14093
104379,Chennai Express (2013),Chennai Express,2013.0,Action|Adventure|Comedy,14094
104384,"Source Family, The (2012)","Source Family, The",2012.0,Documentary|Musical,14095
104386,Cold Prey II (Fritt Vilt II) (2008),Cold Prey II (Fritt Vilt II),2008.0,Horror,14096
104390,When Nietzsche Wept (2007),When Nietzsche Wept,2007.0,Drama,14097
104392,Four Flies on Grey Velvet (1971),Four Flies on Grey Velvet,1971.0,Horror|Mystery|Thriller,14098
104406,Fill the Void (Lemale et ha'halal) (2012),Fill the Void (Lemale et ha'halal),2012.0,Drama,14099
104408,Truth or Die (2012) ,Truth or Die,2012.0,Horror|Thriller,14100
104423,"Snows of Kilimanjaro, The (Neiges du Kilimandjaro, Les) (2011)","Snows of Kilimanjaro, The (Neiges du Kilimandjaro, Les)",2011.0,Drama,14101
104431,Enter Nowhere (2011),Enter Nowhere,2011.0,Mystery|Thriller,14102
104441,"Frozen Ground, The (2013)","Frozen Ground, The",2013.0,Crime|Drama|Thriller,14103
104457,You're Next (2011),You're Next,2011.0,Horror|Thriller,14104
104513,Clownhouse (1989),Clownhouse,1989.0,Horror,14105
104518,Empire State (2013),Empire State,2013.0,Action|Drama,14106
104520,"Crimson Permanent Assurance, The (1983)","Crimson Permanent Assurance, The",1983.0,Adventure|Comedy,14107
104552,Crawlspace (2012),Crawlspace,2012.0,Horror|Mystery|Sci-Fi|Thriller,14108
104561,Mutants (2009),Mutants,2009.0,Horror|Sci-Fi,14109
104576,"Seasoning House, The (2012)","Seasoning House, The",2012.0,Horror|Thriller,14110
104583,Logorama (2009),Logorama,2009.0,Action|Animation|Crime,14111
104590,Tidal Wave (2009),Tidal Wave,2009.0,Drama,14112
104631,Adore (2013),Adore,2013.0,Drama|Romance,14113
104636,TT3D: Closer to the Edge (2011),TT3D: Closer to the Edge,2011.0,Documentary,14114
104669,Simon Killer (2012) ,Simon Killer,2012.0,Drama,14115
104671,Dracula (Dracula 3D) (2012),Dracula (Dracula 3D),2012.0,Horror|Romance|Thriller,14116
104685,"Suicide Shop, The (Le magasin des suicides) (2012) ","Suicide Shop, The (Le magasin des suicides)",2012.0,Animation|Comedy|Musical,14117
104712,Instructions Not Included (No se Aceptan Devoluciones) (2013),Instructions Not Included (No se Aceptan Devoluciones),2013.0,Comedy|Drama,14118
104728,One Direction: This Is Us (2013),One Direction: This Is Us,2013.0,Documentary,14119
104736,Closed Circuit (2013),Closed Circuit,2013.0,Crime|Drama|Mystery,14120
104757,Evocateur: The Morton Downey Jr. Movie (2012),Evocateur: The Morton Downey Jr. Movie,2012.0,Documentary,14121
104760,Getaway (2013),Getaway,2013.0,Action|Crime,14122
104762,"Teacher, A (2013)","Teacher, A",2013.0,Drama,14123
104829,"Story of Luke, The (2012)","Story of Luke, The",2012.0,Comedy|Drama,14124
104841,Gravity (2013),Gravity,2013.0,Action|Sci-Fi|IMAX,14125
104863,What If (2013),What If,2013.0,Comedy|Drama|Romance,14126
104867,"Sex of Angels, The (El sexo de los ángeles) (2012)","Sex of Angels, The (El sexo de los ángeles)",2012.0,Drama|Romance,14127
104875,"History of Future Folk, The (2012)","History of Future Folk, The",2012.0,Adventure|Comedy|Musical|Sci-Fi,14128
104879,Prisoners (2013),Prisoners,2013.0,Drama|Mystery|Thriller,14129
104881,"Out of the Furnace (Dust to Dust) (Low Dweller, The) (2013)","Out of the Furnace (Dust to Dust) (Low Dweller, The)",2013.0,Drama|Thriller,14130
104883,"Conspiracy, The (2012)","Conspiracy, The",2012.0,Horror|Thriller,14131
104903,Good Vibrations (2012),Good Vibrations,2012.0,Drama|Musical,14132
104906,Austenland (2013),Austenland,2013.0,Comedy|Romance,14133
104908,Insidious: Chapter 2 (2013),Insidious: Chapter 2,2013.0,Horror|Thriller,14134
104913,Rush (2013),Rush,2013.0,Action|Drama,14135
104920,Vizontele (2001),Vizontele,2001.0,Comedy|Drama,14136
104925,"Family, The (2013)","Family, The",2013.0,Action|Comedy|Crime,14137
104944,Short Term 12 (2013),Short Term 12,2013.0,Drama,14138
104947,At Any Price (2012),At Any Price,2012.0,Drama|Thriller,14139
104975,Salinger (2013),Salinger,2013.0,Documentary,14140
104996,Table No.21 (2013),Table No.21,2013.0,Drama|Thriller,14141
104998,Paradise: Faith (Paradies: Glaube) (2012),Paradise: Faith (Paradies: Glaube),2012.0,Drama,14142
105011,"Story of Maths, The (2008)","Story of Maths, The",2008.0,Documentary,14143
105028,Post Tenebras Lux (2012),Post Tenebras Lux,2012.0,Drama,14144
105037,"To Do List, The (2013)","To Do List, The",2013.0,Comedy,14145
105049,"Champion, The (1915)","Champion, The",1915.0,Comedy,14146
105053,"Factory, The (2012)","Factory, The",2012.0,Mystery|Thriller,14147
105128,Casting By (2012),Casting By,2012.0,Documentary,14148
105130,"Notebook, The (A nagy füzet) (2013)","Notebook, The (A nagy füzet)",2013.0,Drama|War,14149
105133,Repeaters (2010) ,Repeaters,2010.0,Action|Drama,14150
105159,Alps (Alpeis) (2011),Alps (Alpeis),2011.0,Drama,14151
105197,Nebraska (2013),Nebraska,2013.0,Adventure|Drama,14152
105204,Saint (Sint) (2010),Saint (Sint),2010.0,Horror,14153
105206,Amsterdamned (1988),Amsterdamned,1988.0,Action|Horror|Thriller,14154
105211,Enough Said (2013),Enough Said,2013.0,Comedy|Drama|Romance,14155
105213,Don Jon (2013),Don Jon,2013.0,Comedy|Drama|Romance,14156
105217,Adventures in Zambezia (2012),Adventures in Zambezia,2012.0,Adventure|Animation|Children|Comedy,14157
105227,102 Minutes That Changed America (2008),102 Minutes That Changed America,2008.0,Documentary,14158
105246,Mood Indigo (L'écume des jours) (2013),Mood Indigo (L'écume des jours),2013.0,Drama|Fantasy,14159
105250,"Century of the Self, The (2002)","Century of the Self, The",2002.0,Documentary,14160
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Crystal Fairy & the Magical Cactus and 2012,2013.0,Adventure|Comedy,14161
105302,The Rise (2012),The Rise,2012.0,Crime|Drama|Thriller,14162
105340,Miracle in Cell No. 7 (2013),Miracle in Cell No. 7,2013.0,Comedy|Drama,14163
105343,Special 26 (2013),Special 26,2013.0,Crime|Drama|Thriller,14164
105345,Jolene (2008),Jolene,2008.0,Drama,14165
105351,Runner Runner (2013),Runner Runner,2013.0,Crime|Drama|Thriller,14166
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Blue Is the Warmest Color (La vie d'Adèle),2013.0,Drama|Romance,14167
105364,Something in the Air (Après Mai) (2012),Something in the Air (Après Mai),2012.0,Action|Drama,14168
105375,"German Doctor, The (Wakolda) (2013)","German Doctor, The (Wakolda)",2013.0,Drama|Thriller,14169
105420,Parkland (2013),Parkland,2013.0,Drama,14170
105429,Inequality for All (2013),Inequality for All,2013.0,Documentary,14171
105468,Cloudy with a Chance of Meatballs 2 (2013),Cloudy with a Chance of Meatballs 2,2013.0,Animation|Children|Comedy|Fantasy,14172
105477,Talaash (2012),Talaash,2012.0,Crime|Drama|Mystery,14173
105504,Captain Phillips (2013),Captain Phillips,2013.0,Adventure|Drama|Thriller|IMAX,14174
105519,"Philosophers, The (After The Dark) (2013)","Philosophers, The (After The Dark)",2013.0,Drama|Fantasy|Sci-Fi,14175
105531,"Wall, The (Die Wand) (2012)","Wall, The (Die Wand)",2012.0,Drama|Fantasy,14176
105585,Machete Kills (Machete 2) (2013),Machete Kills (Machete 2),2013.0,Action|Crime|Thriller,14177
105593,Filth (2013),Filth,2013.0,Comedy|Crime|Drama,14178
105597,Romeo and Juliet (2013),Romeo and Juliet,2013.0,Drama|Romance,14179
105620,Baggage Claim (2013),Baggage Claim,2013.0,Comedy,14180
105653,Escape Plan (2013),Escape Plan,2013.0,Action|Mystery|Thriller,14181
105703,Haute Cuisine (2012),Haute Cuisine,2012.0,Drama,14182
105715,Just Wright (2010),Just Wright,2010.0,Comedy|Romance,14183
105731,Carrie (2013),Carrie,2013.0,Drama|Horror,14184
105742,"Fifth Estate, The (2013)","Fifth Estate, The",2013.0,Drama|Thriller,14185
105755,"Counselor, The (2013)","Counselor, The",2013.0,Crime|Drama|Thriller,14186
105769,"Congress, The (2013)","Congress, The",2013.0,Animation|Sci-Fi,14187
105778,One Small Hitch (2013),One Small Hitch,2013.0,Comedy|Romance,14188
105799,"Unbelievers, The (2013)","Unbelievers, The",2013.0,Documentary,14189
105801,Escape From Tomorrow (2013),Escape From Tomorrow,2013.0,Drama|Fantasy|Horror,14190
105811,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen),2000.0,Action|Sci-Fi,14191
105813,Godzilla vs. Megalon (Gojira tai Megaro) (1973),Godzilla vs. Megalon (Gojira tai Megaro),1973.0,Action|Sci-Fi,14192
105835,"Double, The (2013)","Double, The",2013.0,Comedy|Drama|Thriller,14193
105837,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira),1994.0,Action|Sci-Fi,14194
105844,12 Years a Slave (2013),12 Years a Slave,2013.0,Drama,14195
105855,"Right Kind of Wrong, The (2013)","Right Kind of Wrong, The",2013.0,Comedy|Romance,14196
105863,Child's Pose (2013),Child's Pose,2013.0,Drama,14197
105869,Kill Your Darlings (2013),Kill Your Darlings,2013.0,Crime|Drama|Romance|Thriller,14198
105943,Bridegroom (2013),Bridegroom,2013.0,Documentary,14199
105952,Spinning Plates (2012),Spinning Plates,2012.0,Documentary,14200
105954,All Is Lost (2013),All Is Lost,2013.0,Action|Adventure|Drama,14201
106002,Ender's Game (2013),Ender's Game,2013.0,Action|Adventure|Sci-Fi|IMAX,14202
106011,"Blue Umbrella, The (2013)","Blue Umbrella, The",2013.0,Animation,14203
106022,Toy Story of Terror (2013),Toy Story of Terror,2013.0,Animation|Children|Comedy,14204
106030,"Last Days on Mars, The (2013)","Last Days on Mars, The",2013.0,Horror|Sci-Fi,14205
106062,Jackass Presents: Bad Grandpa (2013),Jackass Presents: Bad Grandpa,2013.0,Comedy,14206
106072,Thor: The Dark World (2013),Thor: The Dark World,2013.0,Action|Adventure|Fantasy|IMAX,14207
106094,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.),2003.0,Action|Fantasy|Sci-Fi,14208
106100,Dallas Buyers Club (2013),Dallas Buyers Club,2013.0,Drama,14209
106109,"Masquerade (Gwanghai, Wangyidoen namja) (2012)","Masquerade (Gwanghai, Wangyidoen namja)",2012.0,Drama,14210
106111,Marc Maron: Thinky Pain (2013),Marc Maron: Thinky Pain,2013.0,Comedy,14211
106138,You May Not Kiss the Bride (2011),You May Not Kiss the Bride,2011.0,Action|Comedy|Crime|Romance,14212
106144,"Selfish Giant, The (2013)","Selfish Giant, The",2013.0,Drama,14213
106163,"Touch of Sin, A (Tian zhu ding) (2013)","Touch of Sin, A (Tian zhu ding)",2013.0,Drama,14214
106195,How I Live Now (2013),How I Live Now,2013.0,Action|Drama|Thriller,14215
106204,Pieta (2013),Pieta,2013.0,Drama,14216
106212,Root of All Evil? (2006),Root of All Evil?,2006.0,Documentary,14217
106234,Great Expectations (2012),Great Expectations,2012.0,Drama,14218
106236,Somm (2012),Somm,2012.0,Documentary,14219
106240,Free Birds (2013),Free Birds,2013.0,Action|Adventure|Animation|Children|Comedy|Sci-Fi,14220
106243,Godzilla Against MechaGodzilla (Gojira tai Mekagojira) (2002),Godzilla Against MechaGodzilla (Gojira tai Mekagojira),2002.0,Action|Sci-Fi|Thriller,14221
106254,Boy Wonder (2010),Boy Wonder,2010.0,Action|Crime|Drama,14222
106300,"Day The Earth Froze, The (Sampo) (1959)","Day The Earth Froze, The (Sampo)",1959.0,Adventure|Fantasy,14223
106330,Last Vegas (2013),Last Vegas,2013.0,Comedy|Drama|Romance,14224
106332,Muscle Shoals (2013),Muscle Shoals,2013.0,Documentary,14225
106421,"Institute, The (2013)","Institute, The",2013.0,Documentary,14226
106438,Philomena (2013),Philomena,2013.0,Comedy|Drama,14227
106441,"Book Thief, The (2013)","Book Thief, The",2013.0,Children|Drama|War,14228
106443,"Best Man Holiday, The (2013)","Best Man Holiday, The",2013.0,Comedy|Drama,14229
106452,Ida (2013),Ida,2013.0,Drama,14230
106471,One Piece Film: Strong World (2009),One Piece Film: Strong World,2009.0,Action|Adventure|Animation|Comedy|Fantasy,14231
106473,One Piece Film Z (2012),One Piece Film Z,2012.0,Action|Adventure|Animation|Fantasy,14232
106487,The Hunger Games: Catching Fire (2013),The Hunger Games: Catching Fire,2013.0,Action|Adventure|Sci-Fi|IMAX,14233
106489,"Hobbit: The Desolation of Smaug, The (2013)","Hobbit: The Desolation of Smaug, The",2013.0,Adventure|Fantasy|IMAX,14234
106491,47 Ronin (2013),47 Ronin,2013.0,Action|Adventure|Fantasy,14235
106503,"Enemies of Reason, The (2007)","Enemies of Reason, The",2007.0,Documentary,14236
106508,"Dyatlov Pass Incident, The (Devil's Pass) (2013)","Dyatlov Pass Incident, The (Devil's Pass)",2013.0,Mystery|Thriller,14237
106540,Delivery Man (2013),Delivery Man,2013.0,Comedy,14238
106542,Charlie Countryman (2013),Charlie Countryman,2013.0,Action|Comedy|Romance,14239
106559,Bad Biology (2008),Bad Biology,2008.0,Comedy|Fantasy|Thriller,14240
106590,Hansel & Gretel (2013),Hansel & Gretel,2013.0,Horror,14241
106624,Twice Born (Venuto al mondo) (2012),Twice Born (Venuto al mondo),2012.0,Drama|Romance|War,14242
106696,Frozen (2013),Frozen,2013.0,Adventure|Animation|Comedy|Fantasy|Musical|Romance,14243
106762,Trigun: Badlands Rumble (2010),Trigun: Badlands Rumble,2010.0,Action|Animation|Sci-Fi|Western,14244
106766,Inside Llewyn Davis (2013),Inside Llewyn Davis,2013.0,Drama,14245
106782,"Wolf of Wall Street, The (2013)","Wolf of Wall Street, The",2013.0,Comedy|Crime|Drama,14246
106785,Homefront (2013),Homefront,2013.0,Action|Crime|Thriller,14247
106839,Mandela: Long Walk to Freedom (2013),Mandela: Long Walk to Freedom,2013.0,Drama,14248
106841,August: Osage County (2013),August: Osage County,2013.0,Comedy|Drama,14249
106848,Gamera: The Giant Monster (Daikaijû Gamera) (1965),Gamera: The Giant Monster (Daikaijû Gamera),1965.0,Sci-Fi,14250
106852,"Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2) (1962)","Tale of Zatoichi Continues, The (Zoku Zatôichi monogatari) (Zatôichi 2)",1962.0,Action|Drama,14251
106868,Breaking the Girls (2013) ,Breaking the Girls,2013.0,Crime|Thriller,14252
106870,Grave Encounters 2 (2012),Grave Encounters 2,2012.0,Horror,14253
106879,Fright Night 2: New Blood (2013),Fright Night 2: New Blood,2013.0,Horror,14254
106881,Sweetwater (2013),Sweetwater,2013.0,Thriller|Western,14255
106883,All is Bright (2013),All is Bright,2013.0,Comedy|Drama,14256
106889,Tim's Vermeer (2013),Tim's Vermeer,2013.0,Documentary,14257
106892,After Tiller (2013),After Tiller,2013.0,Documentary,14258
106895,Lovecraft: Fear of the Unknown (2008),Lovecraft: Fear of the Unknown,2008.0,Documentary,14259
106916,American Hustle (2013),American Hustle,2013.0,Crime|Drama,14260
106918,"Secret Life of Walter Mitty, The (2013)","Secret Life of Walter Mitty, The",2013.0,Adventure|Comedy|Drama,14261
106920,Her (2013),Her,2013.0,Drama|Romance|Sci-Fi,14262
106927,RoboGeisha (Robo-geisha) (2009),RoboGeisha (Robo-geisha),2009.0,Action|Comedy|Sci-Fi,14263
106983,Young & Beautiful (2013),Young & Beautiful,2013.0,Drama,14264
107000,"Challenger Disaster, The (2013)","Challenger Disaster, The",2013.0,Drama,14265
107024,Sel8nne (2013),Sel8nne,2013.0,Documentary,14266
107042,Six by Sondheim (2013),Six by Sondheim,2013.0,Documentary,14267
107052,"Punk Singer, The (2013)","Punk Singer, The",2013.0,Documentary,14268
107069,Lone Survivor (2013),Lone Survivor,2013.0,Action|Drama|Thriller|War,14269
107081,Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5) (1963),Zatoichi on the Road (Zatôichi kenka-tabi) (Zatôichi 5),1963.0,Action|Drama,14270
107083,Geography Club (2013),Geography Club,2013.0,Comedy|Drama|Romance,14271
107117,"Armstrong Lie, The (2013)","Armstrong Lie, The",2013.0,Documentary,14272
107130,"Adventure in Space and Time, An (2013)","Adventure in Space and Time, An",2013.0,Drama,14273
107137,Star Trek: Of Gods and Men (2007),Star Trek: Of Gods and Men,2007.0,Action|Adventure|Sci-Fi,14274
107141,Saving Mr. Banks (2013),Saving Mr. Banks,2013.0,Comedy|Drama,14275
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6),1964.0,Action|Drama,14276
107196,Is the Man Who Is Tall Happy? (2013),Is the Man Who Is Tall Happy?,2013.0,Animation|Documentary,14277
107274,"Deep, The (Djúpið) (2012)","Deep, The (Djúpið)",2012.0,Drama,14278
107304,Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen) (2008),Gurren Lagann: Childhood's End (Gekijô ban Tengen toppa guren ragan: Guren hen),2008.0,Adventure|Animation|Drama|Sci-Fi|War,14279
107306,Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen) (2009),Gurren Lagann: The Lights in the Sky are Stars (Gekijô ban Tengen toppa guren ragan: Ragan hen),2009.0,Adventure|Animation|Drama|Sci-Fi|War,14280
107314,Oldboy (2013),Oldboy,2013.0,Action|Drama|Mystery,14281
107334,"Sucker, The (Corniaud, Le) (1965)","Sucker, The (Corniaud, Le)",1965.0,Comedy,14282
107348,Anchorman 2: The Legend Continues (2013),Anchorman 2: The Legend Continues,2013.0,Comedy,14283
107352,Killing Lincoln (2013),Killing Lincoln,2013.0,Drama|War,14284
107354,Good Ol' Freda (2013),Good Ol' Freda,2013.0,Documentary,14285
107359,What If... (An...) (2012),What If... (An...),2012.0,Drama|Romance,14286
107368,Sarah Silverman:  We Are Miracles (2013),Sarah Silverman:  We Are Miracles,2013.0,Comedy,14287
